Name,Event Name,Date,Time,Level,Race Id,Athlete's Club,Entry Club,Place,Seat No.,Seat,Status,Adj. Time
"Wakefield, William",J18 4x-,6/17/2017,10:38 AM,Time Trial,TT 1,Hinksey Sculling Sch,Hinksey Sculling Sch,22,4,Stroke,Finished,6:27.833
"Ashby, Harry",J18 4x-,6/17/2017,10:38 AM,Time Trial,TT 1,Star Club,Star Club,23,1,Bow,Finished,6:28.664
"Tame, Ed",J18 4x-,6/17/2017,10:38 AM,Time Trial,TT 1,Star Club,Star Club,23,2,2,Finished,6:28.664
"White, Edward",J18 4x-,6/17/2017,10:38 AM,Time Trial,TT 1,Star Club,Star Club,23,3,3,Finished,6:28.664
"Murphy, Jack",J18 4x-,6/17/2017,10:38 AM,Time Trial,TT 1,Star Club,Star Club,23,4,Stroke,Finished,6:28.664
"Lim, David",J18 4x-,6/17/2017,10:38 AM,Time Trial,TT 1,RGS High Wycombe,RGS High Wycombe,24,1,Bow,Finished,6:34.331
"Huntley, Duncan",J18 4x-,6/17/2017,10:38 AM,Time Trial,TT 1,RGS High Wycombe,RGS High Wycombe,24,2,2,Finished,6:34.331
"Hinves, Benjamin",J18 4x-,6/17/2017,10:38 AM,Time Trial,TT 1,RGS High Wycombe,RGS High Wycombe,24,3,3,Finished,6:34.331
"Forster, James",J18 4x-,6/17/2017,10:38 AM,Time Trial,TT 1,RGS High Wycombe,RGS High Wycombe,24,4,Stroke,Finished,6:34.331
"Mattmoe, Andrew",J18 4x-,6/17/2017,10:38 AM,Time Trial,TT 1,St Pauls Sch BC,St Pauls Sch BC,25,1,Bow,Finished,6:36.425
"Gong, Philip",J18 4x-,6/17/2017,10:38 AM,Time Trial,TT 1,St Pauls Sch BC,St Pauls Sch BC,25,2,2,Finished,6:36.425
"Benzecry, Dominic",J18 4x-,6/17/2017,10:38 AM,Time Trial,TT 1,St Pauls Sch BC,St Pauls Sch BC,25,3,3,Finished,6:36.425
"Palmer, Nick",J18 4x-,6/17/2017,10:38 AM,Time Trial,TT 1,St Pauls Sch BC,St Pauls Sch BC,25,4,Stroke,Finished,6:36.425
"Hughes, Ryan",J18 4x-,6/17/2017,10:38 AM,Time Trial,TT 1,Dulwich Coll,Dulwich Coll,26,1,Bow,Finished,6:42.493
"MacLennan, Benjamin",J18 4x-,6/17/2017,10:38 AM,Time Trial,TT 1,Dulwich Coll,Dulwich Coll,26,2,2,Finished,6:42.493
"Wolff, Lennard",J18 4x-,6/17/2017,10:38 AM,Time Trial,TT 1,Dulwich Coll,Dulwich Coll,26,3,3,Finished,6:42.493
"Robinson, William",J18 4x-,6/17/2017,10:38 AM,Time Trial,TT 1,Dulwich Coll,Dulwich Coll,26,4,Stroke,Finished,6:42.493
"Sheel, Will",J18 4x-,6/17/2017,10:38 AM,Time Trial,TT 1,Hinksey Sculling Sch,Hinksey Sculling Sch,27,1,Bow,Finished,7:08.653
"Angiolini, David",J18 4x-,6/17/2017,10:38 AM,Time Trial,TT 1,Hinksey Sculling Sch,Hinksey Sculling Sch,27,2,2,Finished,7:08.653
"Rees, Ewart",J18 4x-,6/17/2017,10:38 AM,Time Trial,TT 1,Hinksey Sculling Sch,Hinksey Sculling Sch,27,3,3,Finished,7:08.653
"Binnian, Hugo",J18 4x-,6/17/2017,10:38 AM,Time Trial,TT 1,Hinksey Sculling Sch,Hinksey Sculling Sch,27,4,Stroke,Finished,7:08.653
"Deluca, Vincent",Championship 2x,6/17/2017,10:48 AM,Time Trial,TT 1,Reading Univ BC,Reading Univ BC,0,1,Bow,Scratch,
"Tope, Dominic",Championship 2x,6/17/2017,10:48 AM,Time Trial,TT 1,Reading Univ BC,Reading Univ BC,0,2,Stroke,Scratch,
"Begley, Dan",Championship 2x,6/17/2017,10:48 AM,Time Trial,TT 1,Shandon Boat Club,Shandon Boat Club,0,1,Bow,Scratch,
"Byrne, Ronan",Championship 2x,6/17/2017,10:48 AM,Time Trial,TT 1,Shandon Boat Club,Shandon Boat Club,0,2,Stroke,Scratch,
"Woodfine, Simon",Championship 2x,6/17/2017,10:48 AM,Time Trial,TT 1,Vesta RC,Vesta RC,1,1,Bow,Finished,6:30.273
"Bond, Harry",Championship 2x,6/17/2017,10:48 AM,Time Trial,TT 1,Vesta RC,Vesta RC,1,2,Stroke,Finished,6:30.273
"Davies, Joshua",Championship 2x,6/17/2017,10:48 AM,Time Trial,TT 1,Huntingdon,Huntingdon,2,1,Bow,Finished,6:37.889
"Mitchell-Dwelly, Fergus",Championship 2x,6/17/2017,10:48 AM,Time Trial,TT 1,Huntingdon,Huntingdon,2,2,Stroke,Finished,6:37.889
"Dunley, James",Championship 2x,6/17/2017,10:48 AM,Time Trial,TT 1,Tideway Scullers,Tideway Scullers,3,1,Bow,Finished,6:43.712
"Keech, Jack",Championship 2x,6/17/2017,10:48 AM,Time Trial,TT 1,Tideway Scullers,Tideway Scullers,3,2,Stroke,Finished,6:43.712
"Thomas, Pierre",Championship 2x,6/17/2017,10:48 AM,Time Trial,TT 1,Fulham Reach,Fulham Reach,4,1,Bow,Finished,6:46.382
"Fielder, Tom",Championship 2x,6/17/2017,10:48 AM,Time Trial,TT 1,Fulham Reach,Fulham Reach,4,2,Stroke,Finished,6:46.382
"Bryning, Jacob",Championship 2x,6/17/2017,10:48 AM,Time Trial,TT 1,Cardiff City,Cardiff City,5,1,Bow,Finished,6:47.074
"Gibbons, Ollie",Championship 2x,6/17/2017,10:48 AM,Time Trial,TT 1,Cardiff City,Cardiff City,5,2,Stroke,Finished,6:47.074
"Floyd, Hamish",Championship 2x,6/17/2017,10:48 AM,Time Trial,TT 1,Upper Thames RC,Upper Thames RC,6,1,Bow,Finished,6:48.592
"Rennie, Adam",Championship 2x,6/17/2017,10:48 AM,Time Trial,TT 1,Upper Thames RC,Upper Thames RC,6,2,Stroke,Finished,6:48.592
"Bavage, Alexander",Championship 2x,6/17/2017,10:48 AM,Time Trial,TT 1,Oxford Brookes Univ,Oxford Brookes Univ,7,1,Bow,Finished,6:50.475
"Martinez, Matthew",Championship 2x,6/17/2017,10:48 AM,Time Trial,TT 1,Oxford Brookes Univ,Oxford Brookes Univ,7,2,Stroke,Finished,6:50.475
"Harris, John",Championship 2x,6/17/2017,10:48 AM,Time Trial,TT 1,Cambridge 99,Cambridge 99,8,1,Bow,Finished,6:53.711
"Wagenaar, Henk-Jaap",Championship 2x,6/17/2017,10:48 AM,Time Trial,TT 1,Cambridge 99,Cambridge 99,8,2,Stroke,Finished,6:53.711
"Marlow, Alex",Championship 2x,6/17/2017,10:48 AM,Time Trial,TT 1,Maidstone Invicta,Maidstone Invicta,9,1,Bow,Finished,7:21.263
"Nichols, Richard",Championship 2x,6/17/2017,10:48 AM,Time Trial,TT 1,Maidstone Invicta,Maidstone Invicta,9,2,Stroke,Finished,7:21.263
"Hardyman, Fiona",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Durham Univ BC,Durham Univ BC,0,0,Coxswain,DNS,
"Roe, Matthew",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Durham Univ BC,Durham Univ BC,0,1,Bow,DNS,
"Cox, Harry",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Durham Univ BC,Durham Univ BC,0,2,2,DNS,
"Barron-Robinson, Lloyd",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Durham Univ BC,Durham Univ BC,0,3,3,DNS,
"Palmer, Christian",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Durham Univ BC,Durham Univ BC,0,4,4,DNS,
"Cansdale, George",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Durham Univ BC,Durham Univ BC,0,5,5,DNS,
"Rodd, Lucas",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Durham Univ BC,Durham Univ BC,0,6,6,DNS,
"Ives, Lachie",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Durham Univ BC,Durham Univ BC,0,7,7,DNS,
"Evans, Benjamin",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Durham Univ BC,Durham Univ BC,0,8,Stroke,DNS,
"Jardine, Emily",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,York Univ,York Univ,1,0,Coxswain,Finished,5:49.398
"Trewin Marshall, Calder",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,York Univ,York Univ,1,1,Bow,Finished,5:49.398
"Asher, Harris",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,York Univ,York Univ,1,2,2,Finished,5:49.398
"Norman, Jacob",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,York Univ,York Univ,1,3,3,Finished,5:49.398
"Pilkington, Monty",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,York Univ,York Univ,1,4,4,Finished,5:49.398
"Hosie, Stuart",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,York Univ,York Univ,1,5,5,Finished,5:49.398
"Newby, Jack",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,York Univ,York Univ,1,6,6,Finished,5:49.398
"Nesom, Philip",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,York Univ,York Univ,1,7,7,Finished,5:49.398
"Williams, Adam",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,York Univ,York Univ,1,8,Stroke,Finished,5:49.398
"Baillache, Daniel",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Bath Univ,Bath Univ,2,0,Coxswain,Finished,5:51.918
"Jones, Henry",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Bath Univ,Bath Univ,2,1,Bow,Finished,5:51.918
"Parker, Charlie",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Bath Univ,Bath Univ,2,2,2,Finished,5:51.918
"Horsford, Matthew",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Bath Univ,Bath Univ,2,3,3,Finished,5:51.918
"Moore, Matthew",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Bath Univ,Bath Univ,2,4,4,Finished,5:51.918
"Pickford, Ben",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Bath Univ,Bath Univ,2,5,5,Finished,5:51.918
"Lewis, Marcus",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Bath Univ,Bath Univ,2,6,6,Finished,5:51.918
"England, William",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Bath Univ,Bath Univ,2,7,7,Finished,5:51.918
"Bowles, Thomas",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Bath Univ,Bath Univ,2,8,Stroke,Finished,5:51.918
"Hyatt, Laura",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Oxford Brookes Univ,Oxford Brookes Univ,3,0,Coxswain,Finished,5:54.022
"Anderson, Jacob",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Oxford Brookes Univ,Oxford Brookes Univ,3,1,Bow,Finished,5:54.022
"Eames, Ben",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Oxford Brookes Univ,Oxford Brookes Univ,3,2,2,Finished,5:54.022
"Elliott, Jasper",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Oxford Brookes Univ,Oxford Brookes Univ,3,3,3,Finished,5:54.022
"Smith, Connor",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Oxford Brookes Univ,Oxford Brookes Univ,3,4,4,Finished,5:54.022
"Jones, Matthew",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Oxford Brookes Univ,Oxford Brookes Univ,3,5,5,Finished,5:54.022
"Rhodes, Jack",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Oxford Brookes Univ,Oxford Brookes Univ,3,6,6,Finished,5:54.022
"Johnston, Charlie",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Oxford Brookes Univ,Oxford Brookes Univ,3,7,7,Finished,5:54.022
"Pepermans, Jordan",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Oxford Brookes Univ,Oxford Brookes Univ,3,8,Stroke,Finished,5:54.022
"Davie, Alexander",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,United Hospitals Boat Club,United Hospitals Boat Club,4,0,Coxswain,Finished,5:55.325
"Wang, Robin",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,United Hospitals Boat Club,United Hospitals Boat Club,4,1,Bow,Finished,5:55.325
"Rogers, Lewis",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,United Hospitals Boat Club,United Hospitals Boat Club,4,2,2,Finished,5:55.325
"Shkanov, Yaroslav",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,United Hospitals Boat Club,United Hospitals Boat Club,4,3,3,Finished,5:55.325
"Trockels, Amaury",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,United Hospitals Boat Club,United Hospitals Boat Club,4,4,4,Finished,5:55.325
"Flannery, Anthony",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,United Hospitals Boat Club,United Hospitals Boat Club,4,5,5,Finished,5:55.325
"Hughes, Morgan",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,United Hospitals Boat Club,United Hospitals Boat Club,4,6,6,Finished,5:55.325
"Younes Ibrahim, Abdel",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,United Hospitals Boat Club,United Hospitals Boat Club,4,7,7,Finished,5:55.325
"Temple, James",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,United Hospitals Boat Club,United Hospitals Boat Club,4,8,Stroke,Finished,5:55.325
"Stephenson, David",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Newcastle Univ,Newcastle Univ,5,0,Coxswain,Finished,5:56.191
"Derry, Richard",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Newcastle Univ,Newcastle Univ,5,1,Bow,Finished,5:56.191
"Nelson, George",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Newcastle Univ,Newcastle Univ,5,2,2,Finished,5:56.191
"Waller, James",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Newcastle Univ,Newcastle Univ,5,3,3,Finished,5:56.191
"Robins, Peter",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Newcastle Univ,Newcastle Univ,5,4,4,Finished,5:56.191
"Strawson, Freddie",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Newcastle Univ,Newcastle Univ,5,5,5,Finished,5:56.191
"Britton, Robert",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Newcastle Univ,Newcastle Univ,5,6,6,Finished,5:56.191
"Storey, Hugo",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Newcastle Univ,Newcastle Univ,5,7,7,Finished,5:56.191
"Wheatley, Henry",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Newcastle Univ,Newcastle Univ,5,8,Stroke,Finished,5:56.191
"Elliott, Joe",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Nott M Trent Univ,Nott M Trent Univ,6,0,Coxswain,Finished,5:56.566
"Donington, Callum",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Nott M Trent Univ,Nott M Trent Univ,6,1,Bow,Finished,5:56.566
"Beagles, James",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Nott M Trent Univ,Nott M Trent Univ,6,2,2,Finished,5:56.566
"Swain, Adam",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Nott M Trent Univ,Nott M Trent Univ,6,3,3,Finished,5:56.566
"Maryon, Edd",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Nott M Trent Univ,Nott M Trent Univ,6,4,4,Finished,5:56.566
"Shakespeare, Yiana",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Nott M Trent Univ,Nott M Trent Univ,6,5,5,Finished,5:56.566
"Woolford, Guy",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Nott M Trent Univ,Nott M Trent Univ,6,6,6,Finished,5:56.566
"Geller, Samuel",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Nott M Trent Univ,Nott M Trent Univ,6,7,7,Finished,5:56.566
"Stracey, Edward",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Nott M Trent Univ,Nott M Trent Univ,6,8,Stroke,Finished,5:56.566
"Wing, Rossana",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Exeter Univ,Exeter Univ,7,0,Coxswain,Finished,5:56.785
"Powell, Rhys",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Exeter Univ,Exeter Univ,7,1,Bow,Finished,5:56.785
"Richards, Thomas",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Exeter Univ,Exeter Univ,7,2,2,Finished,5:56.785
"Shaw, James",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Exeter Univ,Exeter Univ,7,3,3,Finished,5:56.785
"Bladen, Matthew",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Exeter Univ,Exeter Univ,7,4,4,Finished,5:56.785
"Manton, James",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Exeter Univ,Exeter Univ,7,5,5,Finished,5:56.785
"Adams, John",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Exeter Univ,Exeter Univ,7,6,6,Finished,5:56.785
"Shegog, Fergus",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Exeter Univ,Exeter Univ,7,7,7,Finished,5:56.785
"Marcus, Jack",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Exeter Univ,Exeter Univ,7,8,Stroke,Finished,5:56.785
"Patel, Yash",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Sheffield Univ,Sheffield Univ,8,0,Coxswain,Finished,5:58.358
"Aston, Thomas",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Sheffield Univ,Sheffield Univ,8,1,Bow,Finished,5:58.358
"Waller, Archie",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Sheffield Univ,Sheffield Univ,8,2,2,Finished,5:58.358
"Dawidek, Richard",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Sheffield Univ,Sheffield Univ,8,3,3,Finished,5:58.358
"Vuylsteke, Adrian",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Sheffield Univ,Sheffield Univ,8,4,4,Finished,5:58.358
"Fox, Louis",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Sheffield Univ,Sheffield Univ,8,5,5,Finished,5:58.358
"Streeter, Gareth",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Sheffield Univ,Sheffield Univ,8,6,6,Finished,5:58.358
"Brown, Jamie",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Sheffield Univ,Sheffield Univ,8,7,7,Finished,5:58.358
"Tredget, Daniel",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Sheffield Univ,Sheffield Univ,8,8,Stroke,Finished,5:58.358
"Orpe-Hudson, Courtney",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,"Manchester, The Univ BC","Manchester, The Univ BC",9,0,Coxswain,Finished,5:59.624
"Robinson Ranger, James",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,"Manchester, The Univ BC","Manchester, The Univ BC",9,1,Bow,Finished,5:59.624
"McEwen, Miles",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,"Manchester, The Univ BC","Manchester, The Univ BC",9,2,2,Finished,5:59.624
"Cuffe, Harry",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,"Manchester, The Univ BC","Manchester, The Univ BC",9,3,3,Finished,5:59.624
"Ehandi, Daniel",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,"Manchester, The Univ BC","Manchester, The Univ BC",9,4,4,Finished,5:59.624
"Baylis, Sebastian",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,"Manchester, The Univ BC","Manchester, The Univ BC",9,5,5,Finished,5:59.624
"Blenkinsop, Philip",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,"Manchester, The Univ BC","Manchester, The Univ BC",9,6,6,Finished,5:59.624
"Bland, William",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,"Manchester, The Univ BC","Manchester, The Univ BC",9,7,7,Finished,5:59.624
"Gregory, Bertie",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,"Manchester, The Univ BC","Manchester, The Univ BC",9,8,Stroke,Finished,5:59.624
"Grayson, Charlotte",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Imperial Coll,Imperial Coll,10,0,Coxswain,Finished,6:04.084
"Kegler, Ian",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Imperial Coll,Imperial Coll,10,1,Bow,Finished,6:04.084
"Wilson, James",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Imperial Coll,Imperial Coll,10,2,2,Finished,6:04.084
"Simmonds, David",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Imperial Coll,Imperial Coll,10,3,3,Finished,6:04.084
"Layton, Matthew",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Imperial Coll,Imperial Coll,10,4,4,Finished,6:04.084
"Hambrook, Ben",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Imperial Coll,Imperial Coll,10,5,5,Finished,6:04.084
"McElroy, Matthew",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Imperial Coll,Imperial Coll,10,6,6,Finished,6:04.084
"Uglow, Harry",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Imperial Coll,Imperial Coll,10,7,7,Finished,6:04.084
"Knights, Harry",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Imperial Coll,Imperial Coll,10,8,Stroke,Finished,6:04.084
"Fitzpatrick, Emma",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Cardiff Univ BC,Cardiff Univ BC,11,0,Coxswain,Finished,6:06.005
"Garraway, Nicholas",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Cardiff Univ BC,Cardiff Univ BC,11,1,Bow,Finished,6:06.005
"Dennis, James",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Cardiff Univ BC,Cardiff Univ BC,11,2,2,Finished,6:06.005
"Davenport, Sam",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Cardiff Univ BC,Cardiff Univ BC,11,3,3,Finished,6:06.005
"Webb, George",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Cardiff Univ BC,Cardiff Univ BC,11,4,4,Finished,6:06.005
"O'Malley, Dominic",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Cardiff Univ BC,Cardiff Univ BC,11,5,5,Finished,6:06.005
"Woolley, Christopher",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Cardiff Univ BC,Cardiff Univ BC,11,6,6,Finished,6:06.005
"Blenkharn, Christopher",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Cardiff Univ BC,Cardiff Univ BC,11,7,7,Finished,6:06.005
"Smallman, Harry",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Cardiff Univ BC,Cardiff Univ BC,11,8,Stroke,Finished,6:06.005
"Whitchurch, Daisy",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Warwick Univ,Warwick Univ,12,0,Coxswain,Finished,6:06.407
"Buchanan, Felix",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Warwick Univ,Warwick Univ,12,1,Bow,Finished,6:06.407
"Waite, Lewis",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Warwick Univ,Warwick Univ,12,2,2,Finished,6:06.407
"Godfrey, Alex",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Warwick Univ,Warwick Univ,12,3,3,Finished,6:06.407
"Ben-Romdhane, Amir",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Warwick Univ,Warwick Univ,12,4,4,Finished,6:06.407
"Hentschel, Manuel",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Warwick Univ,Warwick Univ,12,5,5,Finished,6:06.407
"Fedeli, Carlo",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Warwick Univ,Warwick Univ,12,6,6,Finished,6:06.407
"Fachada, Tiago",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Warwick Univ,Warwick Univ,12,7,7,Finished,6:06.407
"Abercrombie, Alfred",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Warwick Univ,Warwick Univ,12,8,Stroke,Finished,6:06.407
"Hardy, Alicia",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Bristol Univ,Bristol Univ,13,0,Coxswain,Finished,6:08.992
"Heath, Louis",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Bristol Univ,Bristol Univ,13,1,Bow,Finished,6:08.992
"Baker, Charlie",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Bristol Univ,Bristol Univ,13,2,2,Finished,6:08.992
"Knight, Alasdair",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Bristol Univ,Bristol Univ,13,3,3,Finished,6:08.992
"Watkinson, Tom",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Bristol Univ,Bristol Univ,13,4,4,Finished,6:08.992
"Gray, Morgan",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Bristol Univ,Bristol Univ,13,5,5,Finished,6:08.992
"Smith, Marcus",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Bristol Univ,Bristol Univ,13,6,6,Finished,6:08.992
"Smith, Arthur",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Bristol Univ,Bristol Univ,13,7,7,Finished,6:08.992
"Cox, Carl",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Bristol Univ,Bristol Univ,13,8,Stroke,Finished,6:08.992
"James, Sophie",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Bath Univ,Bath Univ,14,0,Coxswain,Finished,6:10.157
"Smerklo, Lloyd",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Bath Univ,Bath Univ,14,1,Bow,Finished,6:10.157
"Sadler, James",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Bath Univ,Bath Univ,14,2,2,Finished,6:10.157
"Crabb, Edward",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Bath Univ,Bath Univ,14,3,3,Finished,6:10.157
"Driver, James",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Bath Univ,Bath Univ,14,4,4,Finished,6:10.157
"Valentine, Max",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Bath Univ,Bath Univ,14,5,5,Finished,6:10.157
"Brice, Sebastian",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Bath Univ,Bath Univ,14,6,6,Finished,6:10.157
"Hill, Joseph",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Bath Univ,Bath Univ,14,7,7,Finished,6:10.157
"McGoldrick, Conor",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Bath Univ,Bath Univ,14,8,Stroke,Finished,6:10.157
"Cannon, Sean",University/College 8+,6/17/2017,10:54 AM,Time Trial,TT 1,Univ Coll Lon BC,Univ Coll Lon BC,15,0,Coxswain,Finished,6:13.902
